slide,tumor_150,tumor_287,tumor_377,tumor_450,cd4_150,cd4_287,cd4_377,cd4_450,cd8_150,cd8_287,cd8_377,cd8_450,foxp3_150,foxp3_287,foxp3_377,foxp3_450,pdmac_150,pdmac_287,pdmac_377,pdmac_450,other_150,other_287,other_377,other_450,y,n_cells_corrected,unscored_overlap
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__9736-12_HP_IM3_2_[11991,15155].npy",33.0,63.0,75.0,68.0,0.0,3.0,3.0,6.0,0.0,2.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,12.0,58.0,31.0,28.0,0.0,3542.5522606200902,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__9736-12_HP_IM3_2_[11991,15155].npy",16.0,58.0,52.0,47.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,28.0,71.0,53.0,45.0,0.0,3542.5522606200902,1199
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__9736-12_HP_IM3_2_[11991,15155].npy",45.0,102.0,90.0,79.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,34.0,54.0,57.0,0.0,3542.5522606200902,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__9736-12_HP_IM3_2_[11991,15155].npy",2.0,3.0,7.0,12.0,1.0,4.0,6.0,4.0,2.0,7.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,18.0,52.0,36.0,52.0,0.0,3542.5522606200902,51257
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__9736-12_HP_IM3_2_[11991,15155].npy",1.0,57.0,62.0,86.0,5.0,1.0,2.0,1.0,4.0,4.0,2.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,15.0,54.0,47.0,37.0,0.0,3542.5522606200902,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__9736-12_HP_IM3_2_[11991,15155].npy",46.0,135.0,118.0,121.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,19.0,18.0,11.0,0.0,3542.5522606200902,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__9736-12_HP_IM3_2_[11991,15155].npy",18.0,51.0,55.0,45.0,1.0,5.0,6.0,6.0,0.0,6.0,3.0,6.0,0.0,1.0,4.0,4.0,0.0,1.0,4.0,0.0,29.0,74.0,78.0,79.0,0.0,3542.5522606200902,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__9736-12_HP_IM3_2_[11991,15155].npy",37.0,108.0,116.0,112.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,15.0,14.0,29.0,0.0,3542.5522606200902,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__9736-12_HP_IM3_2_[11991,15155].npy",45.0,133.0,123.0,136.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,10.0,11.0,13.0,0.0,3542.5522606200902,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__9736-12_HP_IM3_2_[11991,15155].npy",28.0,96.0,67.0,63.0,0.0,1.0,1.0,4.0,2.0,1.0,3.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,32.0,45.0,46.0,53.0,0.0,3542.5522606200902,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__9736-12_HP_IM3_2_[11991,15155].npy",39.0,127.0,110.0,137.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,16.0,12.0,0.0,3542.5522606200902,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__9736-12_HP_IM3_2_[11991,15155].npy",46.0,99.0,63.0,82.0,1.0,1.0,2.0,6.0,0.0,1.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,49.0,63.0,43.0,0.021739130434782608,3542.5522606200902,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__9736-12_HP_IM3_2_[11991,15155].npy",0.0,1.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,19.0,-1.0,3542.5522606200902,108909
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__9736-12_HP_IM3_2_[11991,15155].npy",48.0,123.0,107.0,125.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,10.0,16.0,10.0,0.0,3542.5522606200902,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",14.0,25.0,31.0,28.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,3.0,20.0,31.0,45.0,24.0,0.35714285714285715,2721.5063643394806,92
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",22.0,50.0,60.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,11.0,17.0,25.0,34.0,0.0,2721.5063643394806,92
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",0.0,2.0,4.0,4.0,1.0,0.0,1.0,1.0,9.0,23.0,20.0,10.0,3.0,2.0,1.0,1.0,4.0,0.0,7.0,7.0,38.0,105.0,87.0,70.0,-1.0,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",17.0,53.0,36.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,10.0,24.0,6.0,16.0,25.0,24.0,0.47058823529411764,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",13.0,31.0,44.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,10.0,21.0,21.0,0.15384615384615385,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",3.0,8.0,11.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,13.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,16.0,66.0,54.0,59.0,0.3333333333333333,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,17.0,22.0,32.0,1.0,3.0,5.0,1.0,0.0,0.0,2.0,1.0,23.0,61.0,74.0,91.0,-1.0,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,15.0,16.0,16.0,1.0,0.0,7.0,1.0,0.0,1.0,2.0,7.0,55.0,116.0,70.0,74.0,-1.0,2721.5063643394806,968
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",1.0,3.0,9.0,6.0,1.0,3.0,1.0,0.0,13.0,14.0,16.0,15.0,0.0,3.0,1.0,6.0,4.0,28.0,31.0,18.0,24.0,92.0,74.0,83.0,1.0,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",17.0,44.0,40.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,27.0,17.0,22.0,0.11764705882352941,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",3.0,14.0,6.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,32.0,36.0,60.0,0.0,2721.5063643394806,3369
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",9.0,33.0,38.0,51.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,21.0,15.0,19.0,13.0,15.0,23.0,0.1111111111111111,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",0.0,0.0,2.0,4.0,1.0,2.0,2.0,1.0,10.0,32.0,14.0,22.0,3.0,4.0,4.0,0.0,0.0,3.0,7.0,3.0,31.0,82.0,83.0,76.0,-1.0,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",0.0,1.0,4.0,9.0,1.0,2.0,3.0,1.0,13.0,27.0,39.0,33.0,1.0,5.0,2.0,6.0,0.0,3.0,10.0,5.0,29.0,73.0,67.0,65.0,-1.0,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",12.0,25.0,24.0,32.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,15.0,26.0,26.0,8.0,5.0,22.0,32.0,48.0,0.6666666666666666,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",11.0,35.0,33.0,27.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0,13.0,33.0,15.0,6.0,26.0,23.0,34.0,0.0,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",2.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,8.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,30.0,67.0,67.0,67.0,0.0,2721.5063643394806,3369
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",7.0,14.0,17.0,17.0,1.0,0.0,2.0,2.0,5.0,19.0,22.0,16.0,0.0,1.0,3.0,2.0,5.0,6.0,11.0,16.0,12.0,68.0,58.0,51.0,0.2857142857142857,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",0.0,0.0,1.0,7.0,2.0,1.0,2.0,0.0,10.0,33.0,14.0,18.0,4.0,4.0,2.0,1.0,1.0,7.0,6.0,21.0,53.0,116.0,111.0,77.0,-1.0,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",1.0,4.0,6.0,13.0,1.0,2.0,2.0,1.0,11.0,29.0,24.0,15.0,2.0,3.0,4.0,3.0,4.0,24.0,20.0,6.0,41.0,81.0,59.0,65.0,0.0,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",6.0,13.0,14.0,24.0,0.0,2.0,2.0,2.0,0.0,8.0,13.0,22.0,0.0,2.0,2.0,1.0,31.0,32.0,14.0,10.0,5.0,42.0,57.0,60.0,1.0,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",2.0,6.0,16.0,19.0,0.0,0.0,1.0,2.0,6.0,17.0,9.0,11.0,0.0,2.0,2.0,0.0,1.0,7.0,8.0,15.0,23.0,69.0,63.0,40.0,0.0,2721.5063643394806,92
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",17.0,43.0,40.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,3.0,20.0,29.0,17.0,0.47058823529411764,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",5.0,9.0,15.0,24.0,0.0,2.0,0.0,0.0,1.0,13.0,6.0,16.0,0.0,0.0,2.0,0.0,11.0,19.0,24.0,21.0,21.0,47.0,48.0,45.0,0.6,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",13.0,28.0,32.0,39.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,9.0,8.0,9.0,9.0,39.0,34.0,36.0,0.07692307692307693,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",0.0,5.0,4.0,5.0,1.0,0.0,2.0,0.0,3.0,7.0,9.0,23.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,26.0,62.0,61.0,77.0,-1.0,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",1.0,5.0,2.0,3.0,0.0,0.0,2.0,2.0,5.0,17.0,18.0,16.0,1.0,6.0,0.0,4.0,0.0,0.0,1.0,2.0,35.0,91.0,100.0,91.0,0.0,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle_hnscc__17191-98_HP_IM3_14_[14833.6,16473.3].npy",23.0,52.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,2.0,4.0,17.0,19.0,39.0,0.5217391304347826,2721.5063643394806,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",5.0,24.0,25.0,19.0,6.0,1.0,0.0,3.0,28.0,25.0,31.0,34.0,19.0,35.0,40.0,45.0,1.0,4.0,2.0,3.0,11.0,26.0,21.0,32.0,0.0,2742.958357165261,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",2.0,4.0,7.0,4.0,3.0,3.0,4.0,8.0,3.0,5.0,2.0,5.0,5.0,17.0,18.0,20.0,0.0,1.0,1.0,3.0,14.0,15.0,17.0,15.0,0.0,2742.958357165261,6705
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",1.0,5.0,5.0,3.0,1.0,5.0,5.0,3.0,0.0,3.0,7.0,5.0,2.0,10.0,13.0,14.0,0.0,0.0,1.0,2.0,5.0,19.0,19.0,26.0,0.0,2742.958357165261,7188
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",7.0,8.0,14.0,9.0,1.0,5.0,4.0,5.0,9.0,43.0,34.0,39.0,14.0,47.0,47.0,38.0,0.0,2.0,8.0,3.0,7.0,28.0,36.0,40.0,0.0,2742.958357165261,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",1.0,10.0,7.0,7.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,6.0,0.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,9.0,17.0,15.0,10.0,0.0,2742.958357165261,2113
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",0.0,5.0,23.0,21.0,1.0,5.0,3.0,2.0,0.0,5.0,1.0,1.0,0.0,7.0,10.0,4.0,0.0,1.0,0.0,0.0,6.0,20.0,24.0,20.0,-1.0,2742.958357165261,364
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",0.0,8.0,5.0,2.0,3.0,10.0,7.0,8.0,3.0,9.0,8.0,12.0,19.0,33.0,37.0,17.0,0.0,2.0,4.0,5.0,12.0,36.0,28.0,21.0,-1.0,2742.958357165261,280
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",45.0,82.0,66.0,68.0,0.0,2.0,2.0,3.0,4.0,17.0,19.0,20.0,1.0,16.0,21.0,30.0,1.0,0.0,0.0,0.0,4.0,21.0,25.0,22.0,0.0,2742.958357165261,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",0.0,5.0,7.0,2.0,1.0,4.0,5.0,2.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,16.0,0.0,0.0,0.0,1.0,3.0,21.0,20.0,19.0,-1.0,2742.958357165261,8701
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",9.0,17.0,16.0,11.0,0.0,0.0,12.0,7.0,5.0,23.0,15.0,26.0,7.0,40.0,21.0,21.0,5.0,4.0,4.0,4.0,14.0,26.0,26.0,17.0,0.5555555555555556,2742.958357165261,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",17.0,40.0,32.0,37.0,1.0,4.0,2.0,4.0,5.0,27.0,29.0,16.0,3.0,26.0,29.0,33.0,0.0,0.0,4.0,0.0,4.0,23.0,21.0,18.0,0.0,2742.958357165261,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",2.0,10.0,19.0,28.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,6.0,3.0,9.0,11.0,5.0,0.0,0.0,1.0,0.0,3.0,24.0,22.0,14.0,0.0,2742.958357165261,42
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",12.0,13.0,5.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,10.0,12.0,13.0,15.0,0.0,2742.958357165261,20565
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",3.0,2.0,13.0,29.0,2.0,8.0,6.0,7.0,4.0,19.0,21.0,21.0,14.0,40.0,39.0,36.0,0.0,4.0,4.0,2.0,14.0,36.0,26.0,22.0,0.0,2742.958357165261,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",2.0,4.0,12.0,8.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,8.0,2.0,14.0,13.0,27.0,0.0,3.0,6.0,4.0,14.0,32.0,22.0,17.0,0.0,2742.958357165261,280
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",3.0,5.0,6.0,3.0,3.0,8.0,8.0,5.0,2.0,10.0,9.0,5.0,4.0,15.0,30.0,15.0,1.0,2.0,1.0,0.0,10.0,14.0,18.0,18.0,0.0,2742.958357165261,4649
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",5.0,43.0,42.0,48.0,1.0,8.0,9.0,3.0,11.0,7.0,7.0,16.0,13.0,22.0,35.0,27.0,0.0,1.0,1.0,1.0,14.0,28.0,18.0,23.0,0.0,2742.958357165261,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",13.0,51.0,44.0,39.0,0.0,1.0,3.0,1.0,2.0,6.0,2.0,1.0,8.0,15.0,3.0,6.0,1.0,0.0,0.0,0.0,11.0,13.0,12.0,6.0,0.0,2742.958357165261,42
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",14.0,22.0,29.0,31.0,0.0,5.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,6.0,6.0,10.0,0.0,0.0,1.0,1.0,11.0,16.0,12.0,12.0,0.0,2742.958357165261,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",0.0,2.0,16.0,27.0,4.0,4.0,3.0,1.0,0.0,5.0,3.0,2.0,6.0,7.0,1.0,6.0,1.0,0.0,1.0,1.0,8.0,23.0,15.0,35.0,-1.0,2742.958357165261,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",3.0,6.0,13.0,9.0,2.0,4.0,7.0,6.0,7.0,21.0,19.0,25.0,12.0,43.0,45.0,26.0,6.0,4.0,5.0,1.0,9.0,28.0,30.0,39.0,0.6666666666666666,2742.958357165261,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",16.0,70.0,49.0,29.0,2.0,3.0,1.0,1.0,1.0,1.0,11.0,13.0,2.0,6.0,16.0,29.0,0.0,0.0,1.0,0.0,0.0,9.0,23.0,20.0,0.0,2742.958357165261,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",2.0,26.0,49.0,48.0,1.0,3.0,3.0,4.0,15.0,32.0,27.0,21.0,16.0,33.0,33.0,34.0,0.0,1.0,0.0,5.0,13.0,35.0,27.0,30.0,0.0,2742.958357165261,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",4.0,6.0,1.0,23.0,5.0,15.0,5.0,5.0,3.0,14.0,15.0,14.0,21.0,34.0,25.0,24.0,2.0,1.0,0.0,1.0,6.0,28.0,36.0,33.0,0.0,2742.958357165261,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",16.0,32.0,25.0,16.0,0.0,4.0,5.0,4.0,3.0,3.0,14.0,19.0,1.0,13.0,12.0,23.0,0.0,4.0,1.0,2.0,6.0,25.0,27.0,18.0,0.0,2742.958357165261,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",9.0,11.0,7.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,14.0,15.0,8.0,0.0,2742.958357165261,24194
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",1.0,8.0,5.0,4.0,4.0,4.0,7.0,4.0,5.0,6.0,8.0,11.0,14.0,23.0,14.0,35.0,2.0,6.0,2.0,2.0,14.0,29.0,38.0,23.0,1.0,2742.958357165261,280
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__19142-13_HP_IM3_2_[15749,13461].npy",2.0,7.0,10.0,7.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,8.0,17.0,17.0,14.0,0.0,2742.958357165261,15889
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__8849-13_HP_IM3_2_[13358,16021].npy",12.0,38.0,23.0,12.0,0.0,0.0,4.0,5.0,8.0,22.0,16.0,14.0,0.0,3.0,3.0,4.0,7.0,29.0,10.0,15.0,13.0,28.0,34.0,49.0,1.0,3936.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__8849-13_HP_IM3_2_[13358,16021].npy",2.0,5.0,1.0,0.0,7.0,4.0,17.0,8.0,23.0,38.0,53.0,52.0,3.0,11.0,12.0,6.0,4.0,13.0,9.0,10.0,21.0,61.0,66.0,73.0,0.5,3936.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__8849-13_HP_IM3_2_[13358,16021].npy",11.0,21.0,15.0,13.0,4.0,8.0,7.0,11.0,7.0,22.0,31.0,15.0,4.0,6.0,2.0,8.0,4.0,8.0,11.0,2.0,20.0,59.0,57.0,58.0,1.0,3936.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__8849-13_HP_IM3_2_[13358,16021].npy",0.0,0.0,3.0,8.0,3.0,7.0,13.0,15.0,13.0,40.0,31.0,22.0,2.0,8.0,2.0,8.0,2.0,8.0,8.0,7.0,17.0,59.0,66.0,63.0,-1.0,3936.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__8849-13_HP_IM3_2_[13358,16021].npy",0.0,3.0,6.0,1.0,8.0,11.0,4.0,9.0,12.0,44.0,42.0,65.0,4.0,3.0,8.0,7.0,1.0,2.0,4.0,6.0,26.0,54.0,56.0,53.0,-1.0,3936.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__8849-13_HP_IM3_2_[13358,16021].npy",2.0,3.0,3.0,4.0,2.0,18.0,14.0,6.0,15.0,40.0,40.0,43.0,4.0,7.0,8.0,7.0,2.0,14.0,3.0,10.0,27.0,54.0,52.0,72.0,0.5,3936.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__8849-13_HP_IM3_2_[13358,16021].npy",11.0,15.0,18.0,16.0,0.0,6.0,17.0,6.0,8.0,36.0,38.0,30.0,2.0,7.0,5.0,9.0,5.0,16.0,13.0,11.0,14.0,51.0,57.0,56.0,0.6363636363636364,3936.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__8849-13_HP_IM3_2_[13358,16021].npy",1.0,13.0,8.0,11.0,10.0,11.0,9.0,10.0,13.0,25.0,37.0,37.0,0.0,6.0,6.0,6.0,1.0,9.0,11.0,11.0,19.0,64.0,53.0,40.0,1.0,3936.0,0
"C:/Users/fredl/Documents/datasets/EACRI HNSCC/processed\halle validation__8849-13_HP_IM3_2_[13358,16021].npy",0.0,10.0,8.0,13.0,8.0,4.0,6.0,13.0,28.0,37.0,31.0,44.0,3.0,13.0,11.0,6.0,3.0,5.0,13.0,17.0,25.0,60.0,57.0,56.0,-1.0,3936.0,0
